NodeId,PageRank
416,2.699948544144179e-05
1689,2.6997887840903545e-05
2273,2.6997625565363405e-05
1435,2.699568256049911e-05
7849,2.699352774205868e-05
6734,2.6991501328522515e-05
1432,2.6976713941443e-05
2051,2.6973976673935348e-05
3761,2.696910761517712e-05
9770,2.696312485196168e-05
5791,2.6959977259463745e-05
5651,2.6958799062242872e-05
2521,2.6956428877072183e-05
10505,2.6951302961406715e-05
1975,2.6950724285504762e-05
3982,2.6947835349729213e-05
9467,2.694109506035133e-05
1786,2.6939276938967944e-05
2237,2.693643505126939e-05
10386,2.6934604551619604e-05
2522,2.693425743457546e-05
5143,2.692912811736542e-05
3353,2.6924595336797087e-05
3019,2.6924040780485412e-05
8984,2.6923930447948086e-05
4386,2.6923633176748635e-05
9286,2.6923541631710724e-05
2044,2.6920745977990744e-05
8622,2.6919580502136365e-05
1852,2.691751490052163e-05
3070,2.691670139346586e-05
3529,2.6916102096889846e-05
3723,2.6912115371717218e-05
2231,2.6911698882088144e-05
7417,2.690856211421044e-05
6248,2.690793080323208e-05
4099,2.690700775552345e-05
3213,2.6903296820199624e-05
9197,2.6902742157804946e-05
233,2.6902441442324634e-05
10804,2.6886620568029272e-05
3429,2.6877687316045038e-05
6169,2.687039775016808e-05
2176,2.686862763018366e-05
3320,2.6868503619648074e-05
2498,2.6860086615680113e-05
10164,2.685803031403147e-05
479,2.6855348525545138e-05
136,2.6849379451418583e-05
1134,2.6849353185522942e-05
247,2.6849290958071265e-05
1627,2.6848493483598892e-05
40,2.682594402659391e-05
10399,2.6810427531277744e-05
421,2.6809566851134676e-05
5759,2.6807678601881142e-05
1892,2.680736483071869e-05
2722,2.6805212940516838e-05
886,2.680254476207005e-05
6150,2.6799249552818885e-05
2699,2.679719328286508e-05
1405,2.679709252498127e-05
6215,2.6795197505430972e-05
2760,2.6793278030405223e-05
2156,2.6792645980501902e-05
6401,2.6787893911336682e-05
1997,2.6773883479756708e-05
9997,2.6769718065157906e-05
1982,2.6767976255689875e-05
6118,2.676740438179213e-05
685,2.6767006881061428e-05
9139,2.6765729882140175e-05
3985,2.6761156692788285e-05
1012,2.6759449205480893e-05
5503,2.6754485540134715e-05
9447,2.674923188953552e-05
9918,2.6744713976827123e-05
4466,2.6739975077566083e-05
5033,2.673803430993659e-05
3595,2.673667355722055e-05
8330,2.673197340902494e-05
2207,2.6730545919973737e-05
1807,2.6729770256993358e-05
10584,2.672945872900691e-05
1305,2.672802464806505e-05
10799,2.672580199176154e-05
907,2.6715879259383635e-05
3068,2.6714645978931854e-05
8235,2.6712937443898466e-05
10145,2.671070426894046e-05
4097,2.671032331696567e-05
8858,2.6693469539980783e-05
516,2.6693407654618656e-05
2378,2.669258192648429e-05
7419,2.6691882914453336e-05
4593,2.6677523666567787e-05
7497,2.6670856865808004e-05
1861,2.666588136213355e-05
6994,2.6662790527923504e-05
1314,2.665932846848119e-05
8940,2.665698528471643e-05
8898,2.665516390309092e-05
8625,2.6652059199304416e-05
1856,2.6646393911969482e-05
365,2.6641329716914603e-05
3658,2.663872775049839e-05
10877,2.663540118916407e-05
10223,2.6630084562747234e-05
9033,2.6626639282254438e-05
1582,2.6625847903783318e-05
7404,2.6625782432883265e-05
3629,2.662575206868965e-05
9833,2.6617794894070176e-05
5498,2.6617051725217316e-05
10810,2.661273419076708e-05
6462,2.6607808560986548e-05
10320,2.6607501260873478e-05
10707,2.6607295855450495e-05
10353,2.660480655302304e-05
10168,2.6604633139757773e-05
10638,2.6604152404966385e-05
5615,2.6600789435941953e-05
2271,2.6597173783483836e-05
9927,2.6596054385803607e-05
6731,2.6579335627144906e-05
526,2.655634064947611e-05
6787,2.6551077839795543e-05
6409,2.6550948313047092e-05
1719,2.6549050171454362e-05
2531,2.6545251172594294e-05
1705,2.654140177495386e-05
2220,2.6537222994875427e-05
2311,2.653346752730274e-05
3067,2.6532902149820928e-05
5002,2.653027156868212e-05
3812,2.6529711853835023e-05
5600,2.651917788644993e-05
2143,2.6512032238150236e-05
209,2.6505825927685623e-05
1430,2.650414202586641e-05
6242,2.650224724814308e-05
6353,2.650198060142143e-05
7096,2.649508632675003e-05
2857,2.6489551816779045e-05
4394,2.648779719884952e-05
5841,2.648481619898532e-05
2318,2.6480394035831877e-05
1321,2.647669944418827e-05
2050,2.646618326573675e-05
2486,2.6463578718668565e-05
1732,2.645017746994788e-05
3961,2.6447645547973878e-05
5686,2.6442645421381164e-05
1036,2.6439208601760816e-05
2244,2.643076293387658e-05
8526,2.643070617332289e-05
369,2.642144401299538e-05
5337,2.641250920770782e-05
605,2.6410817511599834e-05
1609,2.640618551232468e-05
451,2.6394673852850274e-05
1515,2.638908107457644e-05
4002,2.638788725334729e-05
5046,2.6387623768827402e-05
1224,2.638472098404749e-05
8068,2.638396883562872e-05
4095,2.6369736015058092e-05
3314,2.636288723470235e-05
6407,2.6358509311142154e-05
373,2.6348534699307474e-05
1780,2.6348496293628138e-05
4432,2.634675449570691e-05
1950,2.6344542055600794e-05
2950,2.6335264210457137e-05
3651,2.6328853218748108e-05
3148,2.6325806227141488e-05
2319,2.6325617692770193e-05
1191,2.6314993691040892e-05
3316,2.631427743895522e-05
878,2.6312566891549716e-05
3221,2.630404060290037e-05
84,2.630295359888252e-05
3145,2.630174191968451e-05
450,2.62986043348506e-05
2798,2.629265755908273e-05
3901,2.628039959198394e-05
4333,2.6280192459675715e-05
7399,2.6276249362706587e-05
3946,2.627444716172267e-05
2998,2.6271342463763463e-05
7343,2.626899160490213e-05
5707,2.626562356240725e-05
6093,2.625869779089835e-05
1027,2.6254924494674638e-05
2493,2.6254035047462406e-05
7521,2.6241887524244332e-05
2855,2.6228714844528664e-05
892,2.6218524112257323e-05
6470,2.621633706184753e-05
2922,2.6216237314487026e-05
476,2.6211728021135808e-05
2574,2.6210896763122617e-05
1018,2.621032932474416e-05
1599,2.6208792523960887e-05
5630,2.6206453125208277e-05
1142,2.6205980896099307e-05
5001,2.6205475793263838e-05
8215,2.6204018864022796e-05
2752,2.6203621486982465e-05
3791,2.619886638149045e-05
2213,2.6196689971981416e-05
4775,2.618592946399477e-05
1111,2.618423494675149e-05
3601,2.6172000884579413e-05
5560,2.6171667602032887e-05
853,2.617012129750369e-05
5976,2.6167706194200907e-05
4244,2.6166755074060714e-05
4125,2.6161148672446938e-05
7369,2.61571506417734e-05
7651,2.615662318161497e-05
2946,2.6155922011894286e-05
3907,2.6152984245052705e-05
2720,2.615229467929429e-05
1788,2.6145972330559294e-05
4985,2.6136766928711576e-05
4566,2.613443286247136e-05
1862,2.6127724992004364e-05
1680,2.6124768362766695e-05
3997,2.6105908640776798e-05
3835,2.609605428248757e-05
1375,2.609394541748801e-05
5699,2.6085696854094003e-05
7629,2.608530892443201e-05
3100,2.6082357628597186e-05
4750,2.6070259821193595e-05
1899,2.6065346177206454e-05
2555,2.6058366115299563e-05
5770,2.605630093000761e-05
1592,2.605269349353026e-05
7361,2.6051327647246067e-05
6703,2.6046311924907322e-05
3421,2.604530246639018e-05
4233,2.603962306781126e-05
1426,2.603797709736973e-05
1740,2.6036613877700713e-05
226,2.6035865523642324e-05
80,2.603222777874239e-05
3413,2.6029334504668882e-05
37,2.602841475419875e-05
7963,2.6027559780313347e-05
6918,2.6027029264388852e-05
3631,2.60264512465551e-05
2153,2.6017595377722955e-05
4634,2.6013975645360454e-05
5885,2.601285914625186e-05
2751,2.6000204613641655e-05
20,2.5989371038281244e-05
6339,2.5981492676898147e-05
3426,2.5967688572907874e-05
3178,2.5966668442760827e-05
4975,2.596201802729925e-05
7315,2.596031783230138e-05
2871,2.5956252284866094e-05
2907,2.5953176352820463e-05
2483,2.595141221116278e-05
1931,2.5946695867632273e-05
383,2.594618376390718e-05
4973,2.5944626518990097e-05
531,2.5934652693033192e-05
2590,2.5932671496221625e-05
2721,2.5919873927863304e-05
4610,2.5918550579699343e-05
5343,2.5916497813219246e-05
477,2.5915655199360138e-05
5360,2.5914249362786035e-05
1363,2.5905532985446654e-05
4147,2.5903730252708955e-05
280,2.5897013365195357e-05
5,2.5894743244450265e-05
6468,2.5890732071734702e-05
3626,2.589002511194739e-05
1067,2.588166244825598e-05
9696,2.587794554935948e-05
8470,2.587653089653406e-05
1628,2.5874860617979157e-05
1183,2.5869761248670985e-05
2647,2.585954351339351e-05
2439,2.585509114591774e-05
4230,2.585279033247803e-05
1790,2.5847826159627887e-05
1805,2.583507370819845e-05
1309,2.583268448171943e-05
3045,2.581749228249704e-05
6095,2.5812079193772267e-05
2309,2.581179457651018e-05
5006,2.5811651153488904e-05
5129,2.5804562657604403e-05
3109,2.579709467057892e-05
4088,2.5796334108787818e-05
7444,2.579252354449732e-05
554,2.5788590406804675e-05
1545,2.578780480755063e-05
6122,2.578177320152774e-05
6036,2.577890571423482e-05
943,2.5776263245928977e-05
2333,2.5773888437796393e-05
6310,2.5772658788538153e-05
7250,2.5770823285095004e-05
2137,2.5770552574133378e-05
272,2.5768175106008142e-05
3917,2.5766160359357527e-05
2012,2.576519225203613e-05
2008,2.576519225203613e-05
3164,2.5755152074365087e-05
1401,2.5753790018606962e-05
3547,2.575346750296886e-05
1481,2.5744854400855095e-05
4212,2.5737094870676786e-05
3154,2.573039676753156e-05
2015,2.5720506155349385e-05
5945,2.5717464138551636e-05
6284,2.5715686135580597e-05
4096,2.5715218792241998e-05
2097,2.5709251976336393e-05
1938,2.5708390148780407e-05
2953,2.570465657950383e-05
3174,2.5703540249217688e-05
2789,2.5697729431042587e-05
2928,2.5696956966375723e-05
3020,2.5696906515089905e-05
2903,2.5684082105489613e-05
3795,2.56762458228046e-05
4993,2.567054881759272e-05
4560,2.5668555756818267e-05
5609,2.5665053957400636e-05
4990,2.5663776111398403e-05
276,2.5656681334275782e-05
3348,2.565581319094117e-05
9095,2.5653909800709386e-05
3206,2.5649351300620045e-05
5696,2.5640395013155356e-05
5961,2.564010722064755e-05
4224,2.5638356581864975e-05
6560,2.5633326916563522e-05
3400,2.5628652786622787e-05
1744,2.5625207555744357e-05
1558,2.5624766173878662e-05
7529,2.5624660102678113e-05
8897,2.561175207381787e-05
2694,2.561005619234858e-05
3498,2.559878178724034e-05
3815,2.5583540036462223e-05
6338,2.5579053248325796e-05
1074,2.5573116592467367e-05
2527,2.5572744252544784e-05
5510,2.5572587059674333e-05
3378,2.5571174481156848e-05
4115,2.557013449768791e-05
3027,2.55623030633151e-05
2859,2.5557971046039374e-05
4477,2.5555566962631305e-05
4276,2.5555437095172456e-05
3327,2.5552448616458237e-05
6567,2.553096882433291e-05
2901,2.5527067854471626e-05
3540,2.5522305473548916e-05
2718,2.5519478148379513e-05
5693,2.5511255049008474e-05
3086,2.5503265825939016e-05
3173,2.5500814074935795e-05
6781,2.549849347840629e-05
4256,2.549794367381903e-05
957,2.5491342927220563e-05
7107,2.5487834895139726e-05
4055,2.5485958082095597e-05
4416,2.548586600746405e-05
6029,2.5484035755825284e-05
4573,2.5481732681610284e-05
2094,2.5479302856293776e-05
4089,2.5471740700873836e-05
3423,2.546896625839321e-05
635,2.5468457027606597e-05
6043,2.5465699175095886e-05
6847,2.5458294832391343e-05
4681,2.5453566388663704e-05
5733,2.5453540421320756e-05
8975,2.5449693453074344e-05
4302,2.5448927889043393e-05
4184,2.5444896346560498e-05
7439,2.544015974022309e-05
1928,2.543687407137551e-05
8559,2.5419369871194184e-05
3157,2.541924197895301e-05
3226,2.5418209372419077e-05
4249,2.541058776361937e-05
5880,2.5406188450349252e-05
6841,2.5388033369464037e-05
6162,2.5380073126452892e-05
303,2.5377896870536985e-05
6032,2.5377547955652923e-05
4264,2.536878600732715e-05
3641,2.5368235425416895e-05
3270,2.5367602539283986e-05
5612,2.5366766810359236e-05
1819,2.5363005181932236e-05
1061,2.53616787947654e-05
533,2.536024485834876e-05
5362,2.5355236192420508e-05
3318,2.5354785955836757e-05
6367,2.5339307849180337e-05
63,2.5337144176361603e-05
6088,2.533493282645584e-05
8914,2.533004360460991e-05
3225,2.5328035653506984e-05
2315,2.5326187195632518e-05
286,2.5324519781587844e-05
670,2.5322419097638015e-05
1941,2.531313140943754e-05
4630,2.5308033196754386e-05
10440,2.5303184641932357e-05
1318,2.5292491890761034e-05
3478,2.5288183074260303e-05
5640,2.5272665299612708e-05
6722,2.5267289406913392e-05
1178,2.5265420180238066e-05
5303,2.5261888282894103e-05
657,2.5260353284297516e-05
905,2.5252138072838534e-05
4462,2.5249161689836885e-05
7894,2.524702185135819e-05
5718,2.524605094452257e-05
2773,2.524492350212041e-05
7625,2.524321569886785e-05
6725,2.5241854404288918e-05
5075,2.5239239305180713e-05
2981,2.523281822211043e-05
2254,2.5226820190093247e-05
5755,2.5225641098028736e-05
998,2.5225288140182145e-05
7486,2.5224571600867087e-05
6711,2.5221732388583148e-05
281,2.5219750919144357e-05
4711,2.52188841806416e-05
6112,2.520956676327401e-05
3339,2.5206771778495684e-05
2354,2.5205606302181384e-05
7015,2.5201863791703416e-05
1944,2.520102260745444e-05
3889,2.5195142916817526e-05
4641,2.5188627348256087e-05
5066,2.5188320985499302e-05
1095,2.518557357510362e-05
5347,2.5183657801039075e-05
7612,2.518136676605049e-05
6960,2.5165738983146167e-05
6293,2.51634081075096e-05
2066,2.5162194756298213e-05
3572,2.5156938462875767e-05
2750,2.5155674418521157e-05
394,2.5148719594561947e-05
439,2.5134799993397343e-05
3607,2.5132998286464194e-05
4030,2.5122512982301983e-05
5288,2.5121958764637542e-05
5214,2.51203779617591e-05
5319,2.511676538517032e-05
2957,2.511581649491321e-05
1739,2.5112081601231858e-05
1549,2.5111101040940423e-05
7136,2.5109409249200842e-05
7032,2.510433494122161e-05
8350,2.5101610359255724e-05
3135,2.50961854344876e-05
619,2.5086047889369523e-05
4916,2.508596617118692e-05
8797,2.5080960078016617e-05
4034,2.5079548213902684e-05
4340,2.507798612564794e-05
1854,2.507288330617267e-05
2588,2.5066732438476657e-05
980,2.506361948490385e-05
3224,2.5063151866768114e-05
1643,2.5060996169360682e-05
4285,2.5055773426428262e-05
3276,2.5052416686701135e-05
3826,2.504928625962868e-05
3245,2.504100920716098e-05
8845,2.5040266369028306e-05
4120,2.503504862278175e-05
5336,2.5032894254033064e-05
4652,2.5028555408513202e-05
4117,2.502693573998118e-05
4036,2.5026298432386717e-05
2651,2.5026294704170962e-05
1706,2.502460412171155e-05
3707,2.502442625000348e-05
1334,2.5023240647803477e-05
3299,2.502128317138293e-05
1439,2.5018003945046553e-05
1204,2.5017252878313312e-05
2393,2.5015316953925152e-05
929,2.501102771021444e-05
2822,2.49984218205512e-05
5231,2.4994023779198643e-05
3843,2.4993306616539853e-05
8804,2.4990988899391305e-05
1511,2.4988221802465817e-05
1507,2.4988221802465817e-05
1510,2.4988221802465817e-05
2257,2.4979873724173804e-05
5032,2.4976708188283585e-05
1199,2.4968584152419337e-05
1902,2.4966873738209267e-05
7432,2.496654084615643e-05
1602,2.4963928414873746e-05
3945,2.4950424188306334e-05
206,2.4942241498505702e-05
9109,2.493791229577504e-05
4113,2.4937620219394e-05
1871,2.4937307420358283e-05
611,2.493484108765532e-05
2316,2.4931275106177895e-05
246,2.492708006476324e-05
8361,2.492437163863319e-05
4936,2.4923228169849475e-05
6643,2.4921879226776987e-05
802,2.492177063373393e-05
1525,2.492139169501119e-05
6487,2.4921315088671447e-05
5262,2.49201849522727e-05
2468,2.4917078387601788e-05
1655,2.4915698749116322e-05
6569,2.4913759897902744e-05
6646,2.4901895828501848e-05
837,2.489814882575946e-05
4356,2.4891545384053873e-05
1388,2.4888948770498353e-05
4138,2.4887454758810803e-05
3959,2.4886407202800394e-05
5195,2.488255435141646e-05
2455,2.487741744458655e-05
473,2.4876044611478096e-05
6160,2.48714923972619e-05
578,2.4866935625935843e-05
3687,2.4865390802882036e-05
9068,2.4863999052328952e-05
5913,2.4862858626844497e-05
3745,2.4862321692034637e-05
4087,2.484707497866074e-05
6580,2.4841011407133103e-05
5156,2.4836149784940857e-05
3821,2.4826917817581697e-05
705,2.4824294778337795e-05
7398,2.4822810696752185e-05
1586,2.4822279137716915e-05
1723,2.481321324781139e-05
1660,2.4812259467856376e-05
4409,2.4810998012929292e-05
3738,2.4808382643260847e-05
3963,2.480424888276822e-05
1623,2.480213577967701e-05
3859,2.4802093303803564e-05
580,2.480128479667356e-05
523,2.4799191114789695e-05
6440,2.4796226534349562e-05
3555,2.4792149261351708e-05
749,2.4787312322627743e-05
248,2.4779648650601657e-05
4822,2.4778539501605576e-05
313,2.4774737604559005e-05
6105,2.477367490346436e-05
2107,2.4758744474398052e-05
1999,2.47512942577391e-05
4468,2.474822597173182e-05
3752,2.4746902471338318e-05
4111,2.4744718101585793e-05
2337,2.4744621240660364e-05
4181,2.4741260597254475e-05
3124,2.473986209101934e-05
1685,2.4739165380683467e-05
5297,2.4732223060310504e-05
5264,2.4730584752974956e-05
1541,2.471966428268053e-05
8309,2.471773409596047e-05
5442,2.4715579582350998e-05
3453,2.4714676536246384e-05
5663,2.4707450500576387e-05
3558,2.4704457528722007e-05
1546,2.4698919117955928e-05
4631,2.4695632313228754e-05
6833,2.469071824876349e-05
1794,2.468689794040009e-05
1246,2.468462625793665e-05
6165,2.468040969558037e-05
376,2.467030686423417e-05
39,2.4668545125370535e-05
4674,2.4664593393545045e-05
2962,2.4662128956534397e-05
4977,2.4661937799795874e-05
1987,2.466025388391552e-05
4677,2.4657529181714166e-05
725,2.4645336369401637e-05
869,2.463953374814468e-05
5703,2.4636179567600453e-05
3099,2.4635815886006285e-05
7743,2.4634510342095577e-05
3087,2.4633435355631492e-05
3970,2.4624184422701723e-05
914,2.462139599008276e-05
1520,2.4611341447652526e-05
2133,2.4610877078749265e-05
4135,2.4610074376035427e-05
2546,2.4595613843859312e-05
1746,2.4594172162833305e-05
6939,2.4587647538997043e-05
2995,2.4583094976241042e-05
4536,2.457864551971824e-05
2384,2.4578118659971447e-05
4122,2.4577667700433177e-05
3764,2.457181858914771e-05
1564,2.456757392647806e-05
3665,2.455892151110911e-05
5873,2.4554789465766064e-05
2067,2.455476611273307e-05
5257,2.455268177539861e-05
1514,2.455086093536561e-05
1601,2.454635498118208e-05
306,2.4545453621678336e-05
3919,2.4545442740414195e-05
894,2.4540478024358065e-05
4305,2.4538153135773462e-05
5233,2.4530235798306432e-05
4863,2.452847113983686e-05
9547,2.4526136111943038e-05
5616,2.4523670967997304e-05
3984,2.451925293906934e-05
7185,2.451821314781797e-05
6730,2.4517131254516586e-05
6732,2.4517131254516586e-05
6733,2.4517131254516586e-05
688,2.4511558610851094e-05
3557,2.449488578319521e-05
2666,2.4492458182074125e-05
7485,2.4492213667100948e-05
524,2.4488635285651874e-05
1631,2.4480313054971316e-05
3106,2.447321693932923e-05
5184,2.4470857469662238e-05
6627,2.446208271342996e-05
2969,2.44609305557597e-05
953,2.4460564153841843e-05
3875,2.445254597977415e-05
4239,2.4449527737246528e-05
4825,2.444535925401147e-05
3531,2.444396434333904e-05
5807,2.4436104864254664e-05
9615,2.4431252589152804e-05
5283,2.4427541885240156e-05
1458,2.4425617549764063e-05
612,2.4424489462488784e-05
2938,2.4423750003400378e-05
1166,2.441696373435037e-05
5857,2.441405513158467e-05
4960,2.4412422789478994e-05
7397,2.4409856737007712e-05
3630,2.440894568871637e-05
3419,2.4408816418694142e-05
7058,2.4400448869847633e-05
2298,2.4397212589804522e-05
6154,2.4388995603161932e-05
17,2.4379322251387736e-05
5073,2.437863059793416e-05
6531,2.4377308326676504e-05
9490,2.4374371933098663e-05
1560,2.4371241974988086e-05
4335,2.436936068757859e-05
2512,2.4368666937227394e-05
6096,2.4364239958229887e-05
1470,2.4361645146532618e-05
5710,2.435353365904658e-05
4024,2.435297967420008e-05
3754,2.4350311761986607e-05
723,2.4349734263730584e-05
6890,2.4324568690120636e-05
413,2.432044868514495e-05
7822,2.4312718563416712e-05
3175,2.4311414397847988e-05
4488,2.4310593521435547e-05
9960,2.4310447532809523e-05
6261,2.430779001508314e-05
6255,2.4305679577856555e-05
1209,2.4300579437114664e-05
6878,2.4300447563531183e-05
5499,2.4299412657417713e-05
1266,2.4298274537157226e-05
5330,2.429701897461581e-05
1212,2.4296258271211945e-05
3926,2.4294847355893722e-05
76,2.4294227693507903e-05
8596,2.429156921777548e-05
5769,2.428759451750811e-05
8679,2.4287558684972864e-05
4180,2.428743976582493e-05
6125,2.4285714495416186e-05
956,2.4283759696498764e-05
3598,2.428076448146128e-05
809,2.4270719777098153e-05
5123,2.4270188506888887e-05
5432,2.4269978881459717e-05
337,2.426770929941183e-05
41,2.4266467401665865e-05
550,2.425804165084796e-05
5267,2.425653027581587e-05
2132,2.425540993105153e-05
9322,2.4255077669400856e-05
4779,2.4253857931295975e-05
22,2.4248443080986708e-05
6186,2.4248243912658285e-05
5982,2.424403054076517e-05
4997,2.424283397991047e-05
5341,2.4242264975870184e-05
6469,2.424213653132892e-05
898,2.4239421209239403e-05
482,2.4238962833724236e-05
6451,2.4234560267138688e-05
268,2.4234454708114896e-05
691,2.42304727662075e-05
5015,2.4226422611329298e-05
1847,2.4225018585318058e-05
528,2.4222512133908828e-05
1522,2.4220322319947816e-05
2644,2.421853276068846e-05
5048,2.4217025414554788e-05
2585,2.4209313847165817e-05
5643,2.4209092978551536e-05
5487,2.4204035754563356e-05
4524,2.4202386370869323e-05
3809,2.4199759259884856e-05
7283,2.419940956958066e-05
3911,2.4198058093172055e-05
5789,2.4195671253950876e-05
2141,2.4195540313101648e-05
317,2.4192096565638262e-05
936,2.4187596181134097e-05
6577,2.4180272477409697e-05
4513,2.4180167222642525e-05
6246,2.4178307951582713e-05
5386,2.4171835821717057e-05
7999,2.4171764878269167e-05
3714,2.4170616076931516e-05
3033,2.4168683056150056e-05
6746,2.4166849853095817e-05
7023,2.4161852645329742e-05
6087,2.4161838742392103e-05
3113,2.4160997099593293e-05
254,2.4160745419387737e-05
1449,2.4155337535556778e-05
1752,2.4153721103142168e-05
6380,2.4152601997748815e-05
2340,2.415151821282153e-05
6281,2.415136088762261e-05
1383,2.4150466129994403e-05
1381,2.4150466129994403e-05
5687,2.4149996415229337e-05
6656,2.414888585424497e-05
5806,2.4143469340609724e-05
2473,2.413519748171977e-05
3412,2.4130891685027994e-05
603,2.412975304690409e-05
1658,2.4123953807881024e-05
1800,2.4118564330440395e-05
3317,2.4118001832754816e-05
3650,2.4116672339000403e-05
475,2.4114275678689952e-05
6408,2.411097809363357e-05
5223,2.4106717692444336e-05
1477,2.410633255118434e-05
1268,2.4106277062212005e-05
5947,2.410050621336812e-05
4595,2.4093220085312796e-05
1377,2.4086700088212143e-05
9454,2.4073344726506697e-05
8868,2.406824161166504e-05
4197,2.406680770870431e-05
3382,2.406590171272736e-05
1389,2.406577627969748e-05
2165,2.4058667691053673e-05
4814,2.405242571740439e-05
480,2.40506076787292e-05
4959,2.404887534546069e-05
3992,2.404843388784201e-05
829,2.4045427468568878e-05
4318,2.404267221889711e-05
864,2.404233793312604e-05
6932,2.4041081483065005e-05
3227,2.4035825820526738e-05
1167,2.403164699542547e-05
484,2.402755600067017e-05
291,2.402700137627141e-05
8978,2.4026519026933713e-05
8040,2.4025759665266915e-05
3096,2.4018517061639733e-05
5928,2.4016293378777027e-05
6011,2.4015378926857658e-05
1275,2.4015262349459736e-05
1656,2.4012643542558855e-05
658,2.4011297004793034e-05
9702,2.4010692171330772e-05
4678,2.3999424485424782e-05
5081,2.399764941493902e-05
6683,2.3995689434959175e-05
426,2.3992452720688767e-05
3904,2.3986383404748878e-05
2248,2.3986240272657602e-05
3606,2.397635012855232e-05
460,2.3969728906439886e-05
2100,2.3954226064847436e-05
919,2.3951434413396604e-05
3151,2.3951183346633894e-05
2131,2.3943242218002302e-05
2541,2.3929538135084024e-05
3074,2.3925567542574533e-05
2709,2.3920579501664647e-05
8687,2.3917353025944125e-05
2571,2.3910422448492606e-05
5584,2.3909406815886423e-05
5526,2.390829568514242e-05
3315,2.3905781533135133e-05
6491,2.3902536531956195e-05
532,2.3898611437227354e-05
6791,2.3896996854081597e-05
401,2.3895532938036987e-05
4140,2.388676092289303e-05
4706,2.3884094474004957e-05
1896,2.3882639397854253e-05
316,2.388096092491155e-05
5424,2.3876889245560623e-05
3954,2.3869978327215932e-05
2410,2.386730243944925e-05
7086,2.3862562250091943e-05
5520,2.3860664627109894e-05
741,2.385915972417543e-05
6388,2.3858954486085673e-05
5260,2.385851674724468e-05
6474,2.385220612844904e-05
3734,2.3850689159454977e-05
5302,2.384263656707656e-05
3916,2.38376745704267e-05
6647,2.3831711287110817e-05
4321,2.3830400524059052e-05
3718,2.3823408586238423e-05
3934,2.3818281580859576e-05
1159,2.381370285250346e-05
4492,2.3812305527085282e-05
1486,2.3805610579668358e-05
4121,2.380441736645611e-05
143,2.3803628345590974e-05
783,2.3801316253518915e-05
1083,2.380056225788172e-05
6391,2.3799035832892582e-05
7536,2.379405083375192e-05
5772,2.379389449852201e-05
3071,2.378557605447733e-05
2072,2.37855718354497e-05
4732,2.3784401523309252e-05
3559,2.3783319694270364e-05
3063,2.3756317925824885e-05
438,2.3753136496418895e-05
4223,2.3739959802038074e-05
4049,2.3730928811406664e-05
3386,2.3726236723869114e-05
5425,2.3722513258947517e-05
1013,2.3721981466776024e-05
5809,2.3721727971042976e-05
2175,2.3721138209882116e-05
1473,2.3720945671341328e-05
3755,2.3715363586578802e-05
3613,2.3707945998582964e-05
7570,2.3706180122856924e-05
3130,2.370174833772829e-05
7882,2.369992142159999e-05
3072,2.3697173538370913e-05
5659,2.369530379193134e-05
2954,2.369378069661333e-05
1839,2.3687799324273385e-05
3118,2.3687315676802768e-05
483,2.3685592507209828e-05
4006,2.3683729144267286e-05
6557,2.36836711157308e-05
8334,2.3676685442120267e-05
1644,2.3676236472894876e-05
6018,2.366915599535303e-05
4502,2.366856488756783e-05
5309,2.3665874949253018e-05
5811,2.3663279870912124e-05
2289,2.3659022147935255e-05
1415,2.3657995679787677e-05
7370,2.3656941844914947e-05
4085,2.365646850723813e-05
6916,2.3653788031521692e-05
3022,2.3653377281380516e-05
4235,2.3652109387874152e-05
8564,2.364830557333979e-05
4008,2.364523174738357e-05
1313,2.3644624733561615e-05
449,2.364021591747838e-05
7779,2.3635717455806716e-05
4053,2.363392453354206e-05
1250,2.362776363209512e-05
324,2.3625970242287437e-05
1130,2.3621565370490665e-05
3482,2.3620625072335042e-05
2755,2.361972657605565e-05
6842,2.3619110572521898e-05
1433,2.361138144908431e-05
8776,2.360753626638022e-05
3007,2.3606771222903584e-05
3073,2.360640365556001e-05
3571,2.3600583421563933e-05
3485,2.3599985957207678e-05
2174,2.3596271415047788e-05
3774,2.359264951513956e-05
926,2.359170427221669e-05
2391,2.358792496546819e-05
7206,2.3583617234164364e-05
2877,2.3580670706736092e-05
3603,2.3576663767865016e-05
1521,2.3567926111346763e-05
1914,2.356623464232829e-05
1924,2.3566218775761434e-05
9189,2.356348990492725e-05
5135,2.356105928012669e-05
7624,2.3560494656467434e-05
6565,2.355899109338478e-05
1853,2.3550893370220577e-05
3910,2.3548712176305673e-05
2421,2.354805163632738e-05
4494,2.354704447200193e-05
7345,2.3546728708507976e-05
5091,2.354654952261131e-05
1984,2.3545191635382268e-05
5310,2.35438274209807e-05
1215,2.353787733759585e-05
3921,2.35371498837776e-05
4201,2.353203564186762e-05
8277,2.3526879252279133e-05
1311,2.3525294906322506e-05
27,2.3525212490325092e-05
1857,2.3513732433768312e-05
6263,2.351268582896802e-05
1450,2.350970627023941e-05
7331,2.3506746138982608e-05
7160,2.3506090683228716e-05
435,2.3501992177828443e-05
2511,2.3501745011823688e-05
6808,2.3500858454789447e-05
257,2.3500706892029573e-05
2793,2.3498524090861493e-05
4042,2.3495705149871604e-05
5572,2.3485995609003968e-05
4219,2.348056110210519e-05
